AVAIL|ACTIVE_FEATURES|CPUS|TMP_DISK|FREE_MEM|AVAIL_FEATURES|GROUPS|OVERSUBSCRIBE|TIMELIMIT|MEMORY|HOSTNAMES|NODE_ADDR|PRIO_TIER|ROOT|JOB_SIZE|STATE|USER|VERSION|WEIGHT|S:C:T|NODES(A/I) |MAX_CPUS_PER_NODE |CPUS(A/I/O/T) |NODES |REASON |NODES(A/I/O/T) |GRES |TIMESTAMP |PRIO_JOB_FACTOR |DEFAULTTIME |PREEMPT_MODE |NODELIST |CPU_LOAD |PARTITION |PARTITION |ALLOCNODES |STATE |USER |CLUSTER |SOCKETS |CORES |THREADS 
up|node148,centos7|16|0|N/A|node148,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node148|node148|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node148 |15.98 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node149,centos7|16|0|N/A|node149,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node149|node149|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node149 |16.02 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node150,centos7|16|0|N/A|node150,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node150|node150|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node150 |16.18 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node151,centos7|16|0|N/A|node151,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node151|node151|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node151 |16.00 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node152,centos7|16|0|N/A|node152,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node152|node152|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node152 |15.65 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node153,centos7|16|0|N/A|node153,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node153|node153|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node153 |16.05 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node154,centos7|16|0|N/A|node154,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node154|node154|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node154 |16.05 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node155,centos7|16|0|N/A|node155,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node155|node155|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node155 |15.98 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node156,centos7|16|0|N/A|node156,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node156|node156|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node156 |16.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node157,centos7|16|0|N/A|node157,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node157|node157|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node157 |15.98 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node159,centos7|16|0|N/A|node159,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node159|node159|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node159 |4.00 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node160,centos7|16|0|N/A|node160,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node160|node160|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node160 |23.22 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node164,centos7|16|0|N/A|node164,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node164|node164|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node164 |16.05 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node165,centos7|16|0|N/A|node165,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node165|node165|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node165 |2.91 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node170,centos7|16|0|N/A|node170,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node170|node170|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node170 |16.04 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node171,centos7|16|0|N/A|node171,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node171|node171|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node171 |18.02 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node172,centos7|16|0|N/A|node172,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node172|node172|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node172 |19.24 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node173,centos7|16|0|N/A|node173,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node173|node173|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node173 |16.15 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node174,centos7|16|0|N/A|node174,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node174|node174|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node174 |15.98 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node176,centos7|16|0|N/A|node176,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node176|node176|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node176 |15.31 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node177,centos7|16|0|N/A|node177,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node177|node177|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node177 |11.88 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node178,centos7|16|0|N/A|node178,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node178|node178|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node178 |21.84 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node179,centos7|16|0|N/A|node179,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node179|node179|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node179 |9.91 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node180,centos7|16|0|N/A|node180,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node180|node180|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |gpu:1 |Unknown |10 |n/a |OFF |node180 |16.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node181,centos7|16|0|N/A|node181,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node181|node181|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node181 |15.39 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node182,centos7|16|0|N/A|node182,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node182|node182|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node182 |11.42 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |8 |1 
up|node185,centos7|16|0|N/A|node185,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node185|node185|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node185 |12.76 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node187,centos7|16|0|N/A|node187,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node187|node187|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node187 |7.91 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node188,centos7|16|0|N/A|node188,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node188|node188|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node188 |10.87 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node189,centos7|16|0|N/A|node189,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node189|node189|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node189 |9.21 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node191,centos7|16|0|N/A|node191,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node191|node191|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node191 |10.57 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node192,centos7|16|0|N/A|node192,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node192|node192|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node192 |10.45 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node193,centos7|16|0|N/A|node193,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node193|node193|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node193 |15.36 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node194,centos7|16|0|N/A|node194,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node194|node194|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node194 |12.41 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node198,centos7|16|0|N/A|node198,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|64000|node198|node198|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node198 |15.11 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |8 |1 
up|node360,centos7|20|0|N/A|node360,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node360|node360|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node360 |20.00 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node361,centos7|20|0|N/A|node361,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node361|node361|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node361 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node367,centos7|20|0|N/A|node367,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node367|node367|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node367 |20.00 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node368,centos7|20|0|N/A|node368,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node368|node368|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node368 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node370,centos7|20|0|N/A|node370,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node370|node370|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node370 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node371,centos7|20|0|N/A|node371,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node371|node371|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node371 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node375,centos7|20|0|N/A|node375,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node375|node375|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node375 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node376,centos7|20|0|N/A|node376,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node376|node376|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node376 |0.01 |sched_mit_hill |sched_mit_hill |all |allocated |root(0) |N/A |2 |10 |1 
up|node394,centos7|20|0|N/A|node394,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node394|node394|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node394 |16.75 |sched_mit_hill |sched_mit_hill |all |allocated |Unknown |N/A |2 |10 |1 
up|node373,centos7|20|0|N/A|node373,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node373|node373|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node373 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node374,centos7|20|0|N/A|node374,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node374|node374|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node374 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node377,centos7|20|0|N/A|node377,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node377|node377|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node377 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node378,centos7|20|0|N/A|node378,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node378|node378|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node378 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node379,centos7|20|0|N/A|node379,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node379|node379|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node379 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node380,centos7|20|0|N/A|node380,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node380|node380|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node380 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node381,centos7|20|0|N/A|node381,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node381|node381|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node381 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node382,centos7|20|0|N/A|node382,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node382|node382|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node382 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node383,centos7|20|0|N/A|node383,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node383|node383|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node383 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node384,centos7|20|0|N/A|node384,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node384|node384|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node384 |0.01 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node389,centos7|20|0|N/A|node389,centos7|sched_mit_hill,slurm_admin|NO|12:00:00|63000|node389|node389|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node389 |5.75 |sched_mit_hill |sched_mit_hill |all |idle |root(0) |N/A |2 |10 |1 
up|node280,centos7|20|0|N/A|node280,centos7|all|NO|12:00:00|64000|node280|node280|10|no|1-infinite|drain*|root|N/A|1|2:10:1|0/0 |UNLIMITED |0/0/20/20 |1 |waits_on_keypress |0/0/1/1 |(null) |2022-02-16T09:02:09 |10 |n/a |OFF |node280 |N/A |newnodes |newnodes |all |drained* |root(0) |N/A |2 |10 |1 
up|node283,centos7|20|0|N/A|node283,centos7|all|NO|12:00:00|257000|node283|node283|10|no|1-infinite|drain*|root|N/A|1|2:10:1|0/0 |UNLIMITED |0/0/20/20 |1 |dimm_and_drive_errors |0/0/1/1 |(null) |2021-01-22T13:07:54 |10 |n/a |OFF |node283 |N/A |newnodes |newnodes |all |drained* |root(0) |N/A |2 |10 |1 
up|node424,centos6|24|0|N/A|node424,centos6|all|NO|12:00:00|516000|node424|node424|10|no|1-infinite|drain*|root|N/A|1|2:12:1|0/0 |UNLIMITED |0/0/24/24 |1 |no_ipmi_poweron |0/0/1/1 |(null) |2021-10-26T08:17:18 |10 |n/a |OFF |node424 |N/A |newnodes |newnodes |all |drained* |root(0) |N/A |2 |12 |1 
up|(null)|1|0|N/A|(null)|all|NO|12:00:00|1|node426|node426|10|no|1-infinite|drain*|root|N/A|1|1:1:1|0/0 |UNLIMITED |0/0/1/1 |1 |GIT439_ON_LOAN |0/0/1/1 |(null) |2020-10-21T16:25:07 |10 |n/a |OFF |node426 |N/A |newnodes |newnodes |all |drained* |root(0) |N/A |1 |1 |1 
up|(null)|1|0|N/A|(null)|all|NO|12:00:00|1|node427|node427|10|no|1-infinite|drain*|root|N/A|1|1:1:1|0/0 |UNLIMITED |0/0/1/1 |1 |GIT439_ON_LOAN |0/0/1/1 |(null) |2020-10-21T16:25:07 |10 |n/a |OFF |node427 |N/A |newnodes |newnodes |all |drained* |root(0) |N/A |1 |1 |1 
up|node262,centos7|20|0|N/A|node262,centos7|all|NO|12:00:00|64000|node262|node262|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |19/1/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node262 |16.96 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node271,centos7|20|0|N/A|node271,centos7|all|NO|12:00:00|64000|node271|node271|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |18/2/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node271 |24.29 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node272,centos7|20|0|N/A|node272,centos7|all|NO|12:00:00|64000|node272|node272|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node272 |17.34 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node273,centos7|20|0|N/A|node273,centos7|all|NO|12:00:00|64000|node273|node273|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node273 |17.34 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node274,centos7|20|0|N/A|node274,centos7|all|NO|12:00:00|64000|node274|node274|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node274 |13.51 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node275,centos7|20|0|N/A|node275,centos7|all|NO|12:00:00|257000|node275|node275|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node275 |13.09 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node278,centos7|20|0|N/A|node278,centos7|all|NO|12:00:00|64000|node278|node278|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node278 |8.28 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node285,centos7|20|0|N/A|node285,centos7|all|NO|12:00:00|257000|node285|node285|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |19/1/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node285 |16.41 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node289,centos6|20|0|N/A|node289,centos6|all|NO|12:00:00|64000|node289|node289|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node289 |16.00 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node317,centos6|20|0|N/A|node317,centos6|all|NO|12:00:00|64000|node317|node317|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node317 |16.01 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node318,centos6|20|0|N/A|node318,centos6|all|NO|12:00:00|64000|node318|node318|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node318 |16.01 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node319,centos6|20|0|N/A|node319,centos6|all|NO|12:00:00|64000|node319|node319|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node319 |16.01 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
